description	price	prime	url	stars	num_reviews
Scheda Grafica GDDR5 da 8 GB, Doppia Ventola 256 Bit 1284/7000 MHz Scheda Grafica da Gioco 8K 16 PCI Express 3.0, Scheda Video 3 X DP HDMI DVI HD	191,02	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo3MDE3ODE3NzAwMzgzNjcyOjE2OTkxMDY4NjY6c3BfYnRmOjIwMTExMTU2MTQ0NTk4OjowOjo&url=%2FScheda-Grafica-Doppia-Ventola-Express%2Fdp%2FB0BL6GXFJD%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dgpu%26qid%3D1699106866%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	5,0	2
ASUS ROG Herculx Sostegno Per Scheda Grafica, Montaggio Senza Attrezzi, Comoda Livella Integrata, Struttura in Lega Di Zinco, Altezza Regolabile da 72 a 128mm, Aura Sync, Nero	42,39	True	https://www.amazon.it/ASUS-Montaggio-Integrata-Struttura-Regolabile/dp/B09RPYGVBW/ref=sr_1_149_mod_primary_new?keywords=gpu&qid=1699106967&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-149	4,7	443
EZDIY-FAB Cavo di Estensione PSU con Sleeved Custom Mod GPU PC Alimentazione Morbido Nylon Intrecciato con kit Pettine 24PIN/3x 8PIN a 6+2Pin/2X 8PIN a 4+4PIN-300MM/11.8in-Bianco	35,99	False	https://www.amazon.it/EZDIY-FAB-Estensione-Alimentazione-Intrecciato-11-8in-Bianco/dp/B08TBQ7RWT/ref=sr_1_150?keywords=gpu&qid=1699106967&sr=8-150	4,7	179
Asus TUF Gaming RTX 3080 V2 OC Edition Scheda Grafica, 10 GB GDDR6X, PCIe 4.0, 2 HDMI 2.1, 3 DisplayPort 1.4a, OpenGL 4.6, PSU Consigliata 850W, GPU Tweak II, LHR, Nero	1.015,68	False	https://www.amazon.it/ASUS-Gaming-Grafica-DisplayPort-Consigliata/dp/B099991CDN/ref=sr_1_151?keywords=gpu&qid=1699106967&sr=8-151	4,6	331
EZDIY-FAB Scheda Grafica Scheda Video per Supporti a Staffa GPU Supporto a Sfera/Custodia per Telaio, Alluminio Anodizzato in Alluminio, Carte Singole o Doppie-Rosso	8,59	False	https://www.amazon.it/EZDIY-FAB-Supporti-Alluminio-Anodizzato-Doppie-Rosso/dp/B079L56747/ref=sr_1_152?keywords=gpu&qid=1699106967&sr=8-152	4,2	243
EK Water Blocks compatible EK-Classic GPU Backplate RTX 3080/3090 - schwarz	46,04	False	https://www.amazon.it/EK-Water-Blocks-EK-Classic-Backplate/dp/B08S7RP3GD/ref=sr_1_153?keywords=gpu&qid=1699106967&sr=8-153	3,9	4
EZDIY-FAB GPU Holder Brace Supporto Della Scheda Grafica GPU Supporto Della Scheda Video con 5V 3 pin ARGB LED,Video Card Sag Holder/Holster Bracket Support RX6700,RTX3090-309EZ-Bianco	21,99	False	https://www.amazon.it/EZDIY-FAB-Supporto-grafica-supporto-RTX3090-309EZ-bianco/dp/B0948QKMT4/ref=sr_1_154?keywords=gpu&qid=1699106967&sr=8-154	4,4	264
EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING, 08G-P5-3797-KL, 8GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate	931,90	True	https://www.amazon.it/EVGA-GeForce-08G-P5-3797-KL-Technology-Backplate/dp/B096BB9Y9S/ref=sr_1_155?keywords=gpu&qid=1699106967&sr=8-155	4,7	180
Scheda Grafica Radeon HD 7670, Scheda Grafica GDDR5 da 4 GB GPU 128 Bit 1800 MHz Scheda Video 2K PCI Express 2.0 16X, HDML/DP/DVI per Accessori per Computer Fai-da-Te (HD7670	66,48	False	https://www.amazon.it/Scheda-Grafica-Express-Accessori-Computer/dp/B0CH78DRCZ/ref=sr_1_156?keywords=gpu&qid=1699106967&sr=8-156		
Sirlyr Cavi PSU RGB, cavo di alimentazione GPU ARGB bianco completo 2 * 8 (6+2) pin, kit di prolunga Strimer 5V 3Pin sincronizzato, telaio bianco personalizzato (stile striscia connettore trasparente)	29,99	False	https://www.amazon.it/Sirlyr-alimentazione-sincronizzato-personalizzato-trasparente/dp/B0BBDWKL3F/ref=sr_1_157?keywords=gpu&qid=1699106967&sr=8-157	4,2	72
EZDIY-FAB [30 cm PCIE 3.0 16x Cavo Riser Estremo ad Alta velocità Porta PCI Express Prolunga GPU Scheda di Estensione Connettore Diretto	25,99	False	https://www.amazon.it/EZDIY-FAB-montaggio-velocit%C3%A0-connettore-espansione/dp/B08SK5MQ5X/ref=sr_1_158?keywords=gpu&qid=1699106967&sr=8-158	4,4	83
Scheda Video MAXSUN Nvidia GEFORCE GT 1030 2GB GDDR5 Scheda grafica GPU mini ITX Design, HDMI, DVI-D, sistema di raffreddamento a ventola singola	99,98	True	https://www.amazon.it/MAXSUN-GEFORCE-GT-1030-raffreddamento/dp/B08RD5VMNN/ref=sr_1_159?keywords=gpu&qid=1699106967&sr=8-159	4,2	554
ASUS ROG Strix LC NVIDIA GeForce RTX 4090 OC Edition Scheda Grafica, 24 GB GDDR6X 384-bit 21 Gbps PCIE 4.0, GPU Tweak III, ROG-STRIX-LC-RTX4090-O24G-GAMING		False	https://www.amazon.it/ASUS-GeForce-Grafica-384-bit-ROG-STRIX-LC-RTX4090-O24G-GAMING/dp/B0C69HPMDJ/ref=sr_1_160?keywords=gpu&qid=1699106967&sr=8-160	4,3	9
LINKUP - AVA 30cm PSU Personalizzato Prolunga Cavo Alimentatore Mod PC GPU┃Intrecciato con Kit Pettine┃1x 24 P (20 + 4)┃1x 8 P (4 + 4) CPU┃2x 8 P (6 + 2) Set di GPU┃300mm - Bianca	30,95	False	https://www.amazon.it/LINKUP-Extension-Sleeved-Custom-Braided/dp/B07JBN1RY6/ref=sr_1_161?keywords=gpu&qid=1699106967&sr=8-161	4,5	7.055
Xiatiaosann 4 PCS ATX da 8 pin femmina a 8 pin maschio Adattatore angolato a 180 gradi, connettore del cavo di alimentazione GPU per scheda grafica desktop	11,99	False	https://www.amazon.it/Xiatiaosann-Adattatore-angolato-connettore-alimentazione/dp/B096TS23K2/ref=sr_1_162?keywords=gpu&qid=1699106967&sr=8-162	3,7	23
ASUS DUAL AMD Radeon RX 7600 Scheda Grafica, 8 GB GDDR6 128-bit 18 Gbps PCIE 4.0, GPU Tweak III, DUAL-RX7600-O8G	361,47	True	https://www.amazon.it/ASUS-Radeon-Grafica-128-bit-DUAL-RX7600-O8G/dp/B0C62DQW4G/ref=sr_1_163?keywords=gpu&qid=1699106967&sr=8-163	4,7	4
Cooler Master MasterAccessory Supporto GPU ARGB - Previene il Cedimento della Scheda Grafica, Vetro Temperato con Illuminazione Laterale ARGB, Design Versatile, Base Magnetica, Installazione Facile	36,89	True	https://www.amazon.it/Cooler-Master-MasterAccessory-Supporto-ARGB/dp/B09831RG1S/ref=sr_1_164?keywords=gpu&qid=1699106967&sr=8-164	4,3	2.071
Gebildet Adattatore per Ventola GPU PWM, da Mini 4 pin a Cavo Convertitore di Estensione Standard a 3 pin/4 pin, Cavo Splitter per Ventola Della Scheda Grafica	7,99	False	https://www.amazon.it/Gebildet-Adattatore-Convertitore-Estensione-Standard/dp/B09SKRPPKZ/ref=sr_1_165?keywords=gpu&qid=1699106967&sr=8-165	4,4	19
ZOTAC GAMING GeForce RTX 3060 AMP White Edition NVIDIA 12 GB GDDR6	367,56	True	https://www.amazon.it/Zotac-RTX3060-AMP-White-Edition12G/dp/B08WRV24YD/ref=sr_1_166?keywords=gpu&qid=1699106967&sr=8-166	4,5	109
Jvareaty Per GPU RTX4090 RTX4080 4X8 Pin PCI-E a 16 Pin Scheda Grafica Cavo Di Alimentazione Ricambi Accessori Connettore 12VHPWR Cavo A Gomito a 90 Gradi	25,45	False	https://www.amazon.it/Jvareaty-RTX4090-Alimentazione-Accessori-Connettore/dp/B0CBTJB3K2/ref=sr_1_167?keywords=gpu&qid=1699106967&sr=8-167		
Scheda Grafica GTX 1660 Super 6GB, GDDR6 192bit PCIE 3.0X16 Computer Gaming Gpu, Doppia Ventola Freeze con Supporto HDMI/DP/DVI 8K HD	233,85	False	https://www.amazon.it/Scheda-Grafica-Computer-Ventola-Supporto/dp/B0CHVRRS5F/ref=sr_1_168?keywords=gpu&qid=1699106967&sr=8-168		
MSI GeForce GTX 1630 AERO ITX 4G OC Scheda video, Clock 1815 MHz, memoria 4GB GDDR6, PCI Express x16 3.0, Display Port (1.4a), HDMI (2.0b), DVI-D	165,32	True	https://www.amazon.it/MSI-Scheda-grafica-GeForce-Gaming/dp/B0B5V8MR5Z/ref=sr_1_169?keywords=gpu&qid=1699106967&sr=8-169	4,5	2.280
EZDIY-FAB Staffa verticale per scheda grafica PCIE, supporto verticale per GPU, kit di supporto VGA per scheda video, colore: nero	22,69	False	https://www.amazon.it/EZDIY-FAB-Supporto-verticale-PCIE-supporto/dp/B09WV7WGWF/ref=sr_1_170?keywords=gpu&qid=1699106967&sr=8-170	4,3	38
EZDIY-FAB Prolunga del Cavo di Alimentazione Della GPU,Connettore PCIe 5.0 da 16Pin (12+4) 12VHPWR Maschio a 4X PCIE 8 PIN per RTX 3090Ti/RTX4090/RTX4080,con Cavi a Pettine Preinstallati-16AWG/Nero	21,99	False	https://www.amazon.it/EZDIY-FAB-Alimentazione-Connettore-12-Preinstallati-16AWG/dp/B0BNH2M2KK/ref=sr_1_171?keywords=gpu&qid=1699106967&sr=8-171	4,5	15
Cuifati Scheda Grafica Desktop GDDR6 da 8 GB, Scheda Video da Gioco a 128 Bit con GPU da 1717 MHz, DisplayPort HD, Doppia Ventola di Raffreddamento per Desktop, PCI Express 4.0, Plug and	208,19	False	https://www.amazon.it/Cuifati-Grafica-Desktop-DisplayPort-Raffreddamento/dp/B0CM1DFMF2/ref=sr_1_172?keywords=gpu&qid=1699106967&sr=8-172		
EZDIY-FAB Supporto Verticale per Scheda Grafica Piastra per Slot PCIE,Supporto Verticale per GPU,kit di Supporto per Scheda Video VGA-Bianco	17,99	False	https://www.amazon.it/EZDIY-FAB-Supporto-Verticale-Grafica-VGA-Bianco/dp/B09WTLXZZ9/ref=sr_1_173?keywords=gpu&qid=1699106967&sr=8-173	4,5	56
None Branded Confezione da 5 schede grafiche da 8 pin PCI Express a 2 schede video PCIe 8 (6+2) pin PCI-e GPU VGA Y-splitter Hub cavo di alimentazione GPU a GPU	16,78	False	https://www.amazon.it/Nessuno-grafica-Express-Y-splitter-Alimentazione/dp/B08DTVR3S7/ref=sr_1_174?keywords=gpu&qid=1699106967&sr=8-174	4,3	104
EZDIY-FAB PCI Express 4.0 16x Cavo Flessibile di Estensione Della Porta per Scheda Grafica,Cavo Riser PCIE Gen4 ad Alta Velocità 90 Gradi-170mm	41,99	True	https://www.amazon.it/EZDIY-FAB-Flessibile-Estensione-Velocit%C3%A0-Gradi-170mm/dp/B09YD3MKGM/ref=sr_1_175?keywords=gpu&qid=1699106967&sr=8-175	4,0	5
Corsair Hydro X Series XG7 RGB Serie 30 FONDATORI EDITION GPU Water Block (3080) - Adatto a NVIDIA® GeForce RTX™ (3080)	167,63	True	https://www.amazon.it/Corsair-Hydro-FOUNDERS-Water-Block/dp/B08NCSXYVX/ref=sr_1_176?keywords=gpu&qid=1699106967&sr=8-176	4,3	217
Thermal Pad 2mm Pad Termici Cuscinetto Termico Per Cpu, Pad Termoconduttivo in ​​silicone Morbido Tagliabile Per Dissipatore Cpu Gpu, Chipset Ic Northbridge, Facile Da Applicare, 100x100x2mm Nero	11,99	False	https://www.amazon.it/Cuscinetto-cuscinetti-termoconduttivi-dissipatore-Northbridge/dp/B08QNCS6D6/ref=sr_1_181?keywords=gpu&qid=1699106967&sr=8-181	4,4	9
upHere Scheda grafica GPU per supporto scheda video in alluminio anodizzato aerospaziale,Facile installazione semplice slot per schede,Nero (GH02)	9,16	False	https://www.amazon.it/upHere-alluminio-Anodizzato-Aerospaziale-installazione/dp/B09KBRJGP2/ref=sr_1_182?keywords=gpu&qid=1699106967&sr=8-182	4,4	113
EZDIY-FAB Staffa di Montaggio PCIe 4.0 GPU Supporto per Scheda Grafica Regolazione Multi-Angolo, Kit di Supporto VGA per Scheda Video con Cavo Riser PCIe 4.0 X16 Gen4 17cm/6.69in-Nero	65,99	True	https://www.amazon.it/EZDIY-FAB-IT2-4-0CM-AGPU-B/dp/B096V5YMR8/ref=sr_1_183?keywords=gpu&qid=1699106967&sr=8-183	3,7	18
msi GeForce GTX 1630 4GT LP OC	155,18	True	https://www.amazon.it/GTX-1630-4GT-LP-OC/dp/B0BDM4JJWS/ref=sr_1_184?keywords=gpu&qid=1699106967&sr=8-184	4,9	12
Ownkim 1 Pezzi Supporto Scheda Grafica - Stabilità e Durata per Schede Video, GPU e Custodie - Design Magnetico, Regolabile, Alluminio aerospaziale anodizzato	7,99	False	https://www.amazon.it/Ownkim-Pezzi-Supporto-Scheda-Grafica/dp/B0CJB5JGF1/ref=sr_1_185?keywords=gpu&qid=1699106967&sr=8-185		
Gujugm Supporto per Scheda Grafica Nero,Supporto per Scheda Grafica GPU Schede a Slot Singolo - Supporto per Jack Supporto per Supporto GPU, Supporto per Scheda Video per Giochi per PC Desktop	5,04	False	https://www.amazon.it/Gujugm-Supporto-Scheda-Grafica-Singolo/dp/B0B1L9XQR1/ref=sr_1_186?keywords=gpu&qid=1699106967&sr=8-186		
Gintai - Cavo di Alimentazione di Ricambio per HP 10 Pin a 6 + 8 Pin ProLiant DL380 G9 e GPU 50 cm	25,99	False	https://www.amazon.it/Gintai-alimentazione-sostitutivo-10pin-ProLiant/dp/B086DF2C13/ref=sr_1_187?keywords=gpu&qid=1699106967&sr=8-187	5,0	2
Asus Dual NVIDIA GeForce RTX 3070 V2 OC Edition Scheda Grafica, 8GB GDDR6 256-bit 14 Gbps PCIE 4.0, GPU NVIDIA Ampere, DUAL-RTX3070-O8G-V2	509,90	False	https://www.amazon.it/Asus-GeForce-Grafica-256-bit-DUAL-RTX3070-O8G-V2/dp/B098JXFQD6/ref=sr_1_188?keywords=gpu&qid=1699106967&sr=8-188	4,5	121
MUTOUHE Supporto per scheda grafica, supporto GPU in alluminio per schede grafiche regolabili per una vasta gamma di computer e schede grafiche (nero)	5,99	False	https://www.amazon.it/MUTOUHE-Supporto-supporto-alluminio-regolabili/dp/B0C5Q3BL3X/ref=sr_1_189?keywords=gpu&qid=1699106967&sr=8-189	5,0	3
GELRHONR 90 gradi gpu vga pcie 8 Pin Adattatore di Alimentazione per Computer Desktop Scheda Grafica Nero-2pack	13,98	False	https://www.amazon.it/GELRHONR-Adattatore-Alimentazione-Computer-Nero-2pack/dp/B0CFF8V47Q/ref=sr_1_190?keywords=gpu&qid=1699106967&sr=8-190	5,0	2
Tecware - Kit GPU VXR 3 gen PCIe	30,99	False	https://www.amazon.it/TECWARE-VXR-GPU-KIT-Pcie/dp/B08BPNGGNH/ref=sr_1_191?keywords=gpu&qid=1699106967&sr=8-191	4,3	452
Zahara - Cavo di alimentazione per C orsair PCIE 8 pin GPU HX RM 750mm tipo 4 HX1200 RM1000i	17,99	False	https://www.amazon.it/Zahara-alimentazione-orsair-HX1200-RM1000i/dp/B08X73J8YS/ref=sr_1_192?keywords=gpu&qid=1699106967&sr=8-192	4,4	23
EZDIY-FAB Supporto per GPU PCIe 4.0 per Schede Grafiche,Regolazione Multi-Angolo con Modulo LED ARGB 5V 3Pin,Kit di Supporto VGA per Schede Video con Cavo Riser PCIe 4.0 X16 Gen4 17cm/6.69in-Bianco	68,58	False	https://www.amazon.it/EZDIY-FAB-Supporto-Regolazione-Multi-Angolo-6-69in-Bianco/dp/B09WTVG5B5/ref=sr_1_193?keywords=gpu&qid=1699106967&sr=8-193	3,7	58
MSI MPG GUNGNIR 300P AIRFLOW Mid-Tower PC Case - E-ATX, 4x 120mm ventole, 3 ventole aux, cavo riser PCIe 4.0, supporto verticale per GPU e stand, filtro antipolvere, gestione cavi, USB Type-C (20Gbps)	179,00	True	https://www.amazon.it/MSI-GUNGNIR-300P-AIRFLOW-Mid-Tower/dp/B0C9YLPBGV/ref=sr_1_194?keywords=gpu&qid=1699106967&sr=8-194	4,7	1.736
upHere supporto gpu genitore per Regno Unito GS05BK Nero GS05 series	12,65	False	https://www.amazon.it/upHere-Supporto-Genitore-Regno-GS05BK/dp/B082SQ9P18/ref=sr_1_195?keywords=gpu&qid=1699106967&sr=8-195	4,1	1.166
upHere ARGB Staffa di supporto GPU per scheda grafica, slot singolo regolabile, supporto per scheda video con LED ARGB 5V 3PIN, GH03ARGB	16,55	True	https://www.amazon.it/upHere-supporto-grafiche-regolabile-Supporto/dp/B09KRPN6D8/ref=sr_1_196?keywords=gpu&qid=1699106967&sr=8-196	4,3	181
Gigabyte SCHEDA VIDEO GeForce GTX1650 D6 OC 4G GDDR6	179,90	True	https://www.amazon.it/GIGABYTE-GeForce-GDDR6-Scheda-Grafica/dp/B086T6HL8W/ref=sr_1_197?keywords=gpu&qid=1699106967&sr=8-197	4,3	59
ZkeeShop Dual 6 Pin Female to 8 Pin Male Adapter Power Cable GPU Power Cable 8 Inch (1 PCS)	9,99	False	https://www.amazon.it/ZkeeShop-Female-Adapter-Power-Cable/dp/B08PSGMMVN/ref=sr_1_198?keywords=gpu&qid=1699106967&sr=8-198	4,8	15
ASUS TUF Gaming AMD Radeon RX 7900 XTX OC Edition, 24GB GDDR6 384-bit 20 Gbps PCIE 4.0, GPU Tweak III, TUF-RX7900XTX-O24G-GAMING	1.204,38	False	https://www.amazon.it/ASUS-Gaming-Radeon-384-bit-TUF-RX7900XTX-O24G-GAMING/dp/B0BQCFCJK2/ref=sr_1_199?keywords=gpu&qid=1699106967&sr=8-199	4,5	136
Asus ROG Strix NVIDIA GeForce RTX 3080 OC Edition Scheda Grafica, 12GB GDDR6X 384-bit 19 Gbps PCIE 4.0, GPU NVIDIA Ampere, ROG-STRIX-RTX3080-O12G-GAMING		False	https://www.amazon.it/ASUS-GeForce-Grafica-DisplayPort-Consigliata/dp/B09Q952FNZ/ref=sr_1_200?keywords=gpu&qid=1699106967&sr=8-200	4,5	120
HP AMD FirePro 2270 NVIDIA QUADRO RTX5000 16GB CTLR	1.719,00	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYXRmX25leHQ6MjAxNDE0MjY2NDU0OTg6OjA6Og&url=%2FHP-NVIDIA-Quadro-5000-16GB%2Fdp%2FB07PJSNX3F%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,7	2
Ocnvlia HD6770 PCIE X16 PCI-E 2.0 Scheda Grafica Discreta GPU 1GB GDDR5 Scheda Video VGA DVI Un 128 Bit per AMD Radeon HD6770	110,21	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYXRmX25leHQ6MzAwMDE5NzI5MjU4NzMyOjowOjo&url=%2FOcnvlia-HD6770-PCIE-X16-PCI%2Fdp%2FB0B7VPFWDZ%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,0	3
Pvczool Scheda grafica GT210 1GB DDR2 64 bit PCIE 2.0 GPU Scheda Video Desktop DVI VGA Compatibile	39,94	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYXRmX25leHQ6MzAwMDIyMjY5MTgxNzMyOjowOjo&url=%2FPvczool-Scheda-grafica-Desktop-Compatibile%2Fdp%2FB0BQHZ59XM%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1		
Bewinner Mini Schermo USB IPS da 8,8 Pollici, AIDA64 PC CPU RAM HDD Data Monitor, 1920x480 Display Pannello Sensore PC Monitor Temperatura Computer per PC Computer Case	109,76	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYXRmX25leHQ6MzAwMDcwMTEyNDk5MjMyOjowOjo&url=%2FSchermo-1920x480-Pannello-Temperatura-Computer%2Fdp%2FB0BKH6KMPV%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,7	38
CINNANI Supporto scheda grafica, Staffa per GPU 50-80MM, Staffa di Supporto in lega di alluminio e magnesio Nero, Supporto Scheda Video, GPU Stütze Bracke	14,88	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfbXRmOjMwMDA4MDAyNTE0MTYzMjo6MDo6&url=%2FCINNANI-Supporto-grafica-alluminio-magnesio%2Fdp%2FB0CC2RP2RC%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,7	21
upHere Supporto GPU 5V ARGB Scheda Grafica con striscia a doppio LED,Regolazione a 360 gradi,impedisce l'abbassamento, per tutte le Schede Grafiche,GH05CK-D	29,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfbXRmOjIwMTYwMTQ2NTM0Nzk4OjowOjo&url=%2FupHere-Supporto-Regolazione-impedisce-labbassamento%2Fdp%2FB0C27XQGDB%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,5	4
Bewinner Scheda Grafica di Gioco, Scheda Grafica DDR3 a 64 Bit da 1 GB, Scheda Video 589 MHz 1000 MHz 2560x1600, HDMI DVI VGA PCI Express 2.0, Scheda Grafica per Computer per L'editing	62,89	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfbXRmOjIwMTE5ODkwMTQzMTk4OjowOjo&url=%2FBewinner-Grafica-2560x1600-Computer-Lediting%2Fdp%2FB0BRMWGXY1%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-179-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,6	5
Scheda Grafica da Gioco ATI HD6770, Scheda Grafica per Computer da 4 GB DDR5 a 128 Bit con Ventole Singole, Scheda Grafica Video PCI Express 2.0 API 3D DirectX 12 Frequenza Core	93,12	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfbXRmOjMwMDA0OTA3NjUwNTMzMjo6MDo6&url=%2FGrafica-Computer-Ventole-Singole-Frequenza%2Fdp%2FB0C6L4QQ72%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-180-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0	1
Okuyonic Scheda Grafica per Computer, Scheda Grafica RX 580 Portatile 256BIT 8GB DDR5 RAM Efficiente per PC Desktop(5808GD5)	113,79	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYnRmOjMwMDA3NTAwMzYyMzQzMjo6MDo6&url=%2FOkuyonic-Grafica-Computer-Portatile-Efficiente%2Fdp%2FB0C9CBQ18J%2Fref%3Dsr_1_201_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-201-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,5	7
Bewinner Scheda Grafica RX580 8GB, GDDR5 256bit Scheda Grafica per Computer con Doppia Ventola 1284MHz 7000MHz Scheda Grafica Discreta per Giochi per Computer Desktop con HDMI, DP X 3, DVI	131,09	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYnRmOjMwMDA2ODUyMzc5NjQzMjo6MDo6&url=%2FBewinner-Grafica-Computer-Ventola-Discreta%2Fdp%2FB0BW9HX368%2Fref%3Dsr_1_202_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-202-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,0	1
Ownkim 1 Pezzi Supporto Scheda Grafica - Stabilità e Durata per Schede Video, GPU e Custodie - Design Magnetico, Regolabile, Alluminio aerospaziale anodizzato	7,99	False	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYnRmOjMwMDA2OTMxNjQ2OTczMjo6MDo6&url=%2FOwnkim-Pezzi-Supporto-Scheda-Grafica%2Fdp%2FB0CJB5JGF1%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1		
Scheda Grafica RX 580, Scheda Grafica GDDR5 da 8 GB 256 Bit con GPU 1284 MHz, 60 Hz 4K, PCI Express 3.0, 2 Ventole di Raffreddamento, Interfaccia DP HDMI DVI D	140,87	True	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo0MTAxNjc1NjA5MTgyNjcyOjE2OTkxMDY5Njc6c3BfYnRmOjIwMDgxMTkwOTc5ODk4OjowOjo&url=%2FGrafica-Express-Ventole-Raffreddamento-Interfaccia%2Fdp%2FB0B8Q724XQ%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dgpu%26qid%3D1699106967%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,8	54
EZDIY-FAB PCI Express 4.0 16x Cavo Flessibile di Estensione Della Porta per Scheda Grafica,Cavo Riser PCIE Gen4 ad Alta Velocità 90 Gradi-170mm	41,99	True	https://www.amazon.it/EZDIY-FAB-Flessibile-Estensione-Velocit%C3%A0-Gradi-170mm/dp/B09YD3MKGM/ref=sr_1_197?keywords=gpu&qid=1699107068&sr=8-197	4,0	5
Asus ROG Strix NVIDIA GeForce RTX 3080 OC Edition Scheda Grafica, 12GB GDDR6X 384-bit 19 Gbps PCIE 4.0, GPU NVIDIA Ampere, ROG-STRIX-RTX3080-O12G-GAMING		False	https://www.amazon.it/ASUS-GeForce-Grafica-DisplayPort-Consigliata/dp/B09Q952FNZ/ref=sr_1_198?keywords=gpu&qid=1699107068&sr=8-198	4,5	120
EK Water Blocks compatible EK-Classic GPU Backplate RTX 3080/3090 - schwarz	46,04	False	https://www.amazon.it/EK-Water-Blocks-EK-Classic-Backplate/dp/B08S7RP3GD/ref=sr_1_199?keywords=gpu&qid=1699107068&sr=8-199	3,9	4
